RequestId,Symbol,QUEUESIP,MIC
4040,,0x84b3e9,XJSE
4041,CRC,0x84be82,XTSE
4042,UWN,0x84c444,XNYS
4043,CE,,XNYS
4044,GMF,0x84c7d7,XNYS
4045,KFNp,0x84cd3e,XBOM
4046,PSApZ,0x84d4c4,XBOM
4047,UTLT,0x84dd1d,XNYS
4048,SCHD,0x84e2b2,XAMS
4049,WFCpQ,0x84e4a1,XFRA
4050,LAD,0x84e648,XNAS
4051,PTN,,XSHE
4052,ACRE,,XLON
4053,,0x84f8d4,XJSE
4054,SXCP,0x84f9fb,XNAS
4055,,0x850398,XNYS
4056,HBM,0x850604,XNAS
4057,QID,0x8507a3,XNAS
4058,TISI,0x851b16,BVMF
4059,ANET,0x851f0a,XTSE
4060,IHDG,,XNYS
4061,,0x852f5e,XNYS
4062,SNI,,XNYS
4063,CRVP,0x85358,XNSE
4064,,0x853586,XNYS
4065,,0x853c97,XNAS
4066,BIF,0x854cbc,XNYS
4067,WMT,0x856409,XSHE
4068,ACG,0x856510,XNAS
4069,,0x856d4b,XNAS
4070,EOD,0x8574ec,XNYS
4071,,0x857711,XJPX
4072,,0x857ffb,XNYS
4073,SOXL,,BVMF
4074,,0x858be8,XSWX
4075,MEA,0x85a90e,XNYS
4076,,0x85b39,XNAS
4077,JBR,0x85cbe7,XTSE
4078,UTX,0x85cf2a,XJPX
4079,,0x85d94b,XAMS
4080,,0x85e5cc,XNYS
4081,RWM,0x85e66f,XNYS
4082,,0x85eee3,BVMF
4083,,0x85f08a,XNAS
4084,,0x85f1aa,XNYS
4085,XIN,0x85fa4,XAMS
4086,WLKP,,XNYS
4087,,0x86139,XTAI
4088,IQI,0x86199c,XNAS
4089,GCA,,XNYS
4090,ENFR,,XNYS
4091,,0x8644ba,XNYS
4092,PFSI,0x8649d2,XNAS
4093,VSLR,,XTSE
4094,PGRE,0x864c49,XLON
4095,AEP,0x86511c,XNAS
4096,,0x86679d,XNAS
4097,SAN,,XNYS
4098,,0x867863,XNYS
4099,CNHI,0x868198,XNAS
4100,SHN,0x8684fc,XNYS
4101,,0x86919e,XNAS
4102,TZA,,XNYS
4103,NSAM,0x869a80,XAMS
4104,HII,0x869d3a,XNYS
4105,,0x86a041,XTAI
4106,MATX,0x86a340,XSHG
4107,FUTS,0x86ae15,XNYS
4108,CBS/A,0x86ae9c,XASX
4109,KMG,0x86b050,XTAI
4110,AMRE,0x86b8b4,XNYS
4111,CLS,0x86b93c,XNAS
4112,UFI,0x86b98a,XNYS
4113,LO,0x86ce63,XNYS
4114,RUSL,0x86cef3,XNSE
4115,IRC,0x86d211,XNYS
4116,SIG,0x86d2a3,XNAS
4117,STL,0x86da8e,XNYS
4118,MORL,,XTAI
4119,TWX,,XNYS
4120,,0x86eaa6,XNAS
4121,,0x86edf8,XNYS
4122,T,0x8709da,XNYS
4123,,0x870d3a,BVMF
4124,WDTI,0x870eba,XTSE
4125,JPMpE,0x8720e0,XNYS
4126,PKX,0x8722b3,XASX
4127,CCS,0x87271b,XNYS
4128,DOC,0x8730a9,XNAS
4129,,0x873649,XNSE
4130,NRFpC,,XNYS
4131,NAV,0x873e77,XNYS
4132,BBDO,0x8740a9,XNYS
4133,SAIC,0x8742d5,XNYS
4134,BEP,0x8746a9,XKOS
4135,MUE,,XBOM
4136,SCQ,0x875882,XNAS
4137,FAF,0x8782f8,XNYS
4138,,0x8788e2,XSHE
4139,PMC,0x8789ab,XNAS
4140,,0x87914f,XBOM
4141,QDEU,,XNYS
4142,,0x87a258,XNAS
4143,KROO,0x87ae2b,XNYS
4144,WRBpB,0x87afb8,XNYS
4145,SCHR,0x87b9db,BVMF
4146,VCV,0x87bc19,XNYS
4147,,0x87bcce,XNYS
4148,BCS,0x87bdb5,XSWX
4149,,0x87c999,XNYS
4150,,0x87d0f4,XNAS
4151,NCZ,0x87da09,XNYS
4152,LQDH,0x87dc16,XTSE
4153,EZU,0x87e953,XSAU
4154,,0x87ea06,XSHE
4155,BCSpC,,XAMS
4156,ADS,0x87f2ce,XTSE
4157,YZC,0x87f2de,XNYS
4158,EFFE,0x87f4fe,XNYS
4159,TGH,0x87ff1e,XLON
4160,VEEV,0x87ffca,XNAS
4161,,0x88021e,XTSE
4162,AVK,0x880288,XTSE
4163,MBB,0x880a84,XNYS
4164,VLU,0x880f82,XJSE
4165,ALEX,0x88106d,XTSE
4166,UBT,0x88368,XBOM
4167,,0x8839d2,XNAS
4168,,0x883df8,XNYS
4169,,0x883e81,XTSE
4170,PBE,0x884c98,XNAS
4171,,0x88559d,XNAS
4172,JWN,0x8860b6,XNYS
4173,LQ,0x886bc3,XNYS
4174,,0x886dd6,XSWX
4175,,0x887d2e,XNYS
4176,PLpC,0x88819f,XNYS
4177,,0x88967,XSAU
4178,ARPI,,XNYS
4179,ERY,0x889fa4,XAMS
4180,JJE,0x88a4f8,XNYS
4181,LLEM,0x88b80b,XNYS
4182,IBCD,0x88ba09,XNYS
4183,MZF,0x88bb0f,XSHG
4184,BIO/B,0x88c07d,XSHG
4185,,0x88c29c,XNYS
4186,GEUR,0x88ce98,XSHG
4187,PXMC,0x88cf0c,XSHE
4188,,0x88d810,XNYS
4189,CODI,0x88f814,XNYS
4190,UGAZ,,XNYS
4191,,0x8902ff,XNAS
4192,CPB,0x89069a,XNAS
4193,AIY,0x89076c,XBOM
4194,XLI,0x89097,XNYS
4195,NRFpB,,XNAS
4196,SVLC,,XNYS
4197,,0x891754,XNYS
4198,RKUS,0x891923,XASX
4199,ADK,0x8928bb,XBOM
4200,QXUS,0x893320,XKOS
4201,FCB,0x89350e,XAMS
4202,SYT,0x894204,XNYS
4203,,0x89534c,XNYS
4204,LYGpA,,XNAS
4205,,0x895ebf,XNYS
4206,,0x896472,XNYS
4207,FXSG,0x897fe,XNYS
4208,SANpI,0x8984ea,XNYS
4209,,0x898745,XNAS
4210,AVL,0x898b70,XNAS
4211,,0x89969a,XSHE
4212,BSJL,0x89a57f,XTSE
4213,,0x89ac87,XNAS
4214,PH,,XTSE
4215,MHD,,XNSE
4216,NSH,0x89cb81,XSHG
4217,CMP,0x89da21,XSHG
4218,CZZ,0x89dfaa,XTSE
4219,ENLC,0x89e97a,XNYS
4220,,0x89efe5,XJSE
4221,PVCT,0x89f144,XNYS
4222,ATEN,0x89f5cf,XNAS
4223,,0x89f7a,XASX
4224,,0x8a0484,XNAS
4225,NES,0x8a06e5,XFRA
4226,SNR,0x8a14c6,XNAS
4227,HDB,0x8a1e0e,XNAS
4228,IYH,0x8a23b2,XNYS
4229,D,0x8a3dab,XNYS
4230,IMN,0x8a49c2,XNYS
4231,DBEF,,XNAS
4232,CMA/WS,0x8a55aa,XASX
4233,BBTpD,0x8a59f2,XJPX
4234,,0x8a5e87,XNYS
4235,KODK,0x8a65bc,XNYS
4236,YGRO,0x8a6cb7,XNAS
4237,FIS,0x8a6ff1,XNAS
4238,,0x8a78d6,XNAS
4239,FMD,0x8a80b,XJSE
4240,SUBD,0x8a85fa,XNYS
4241,TYL,0x8a906e,XNSE
4242,TUMI,0x8a96ec,XNYS
4243,MILLpC,0x8a986b,XAMS
4244,GOVT,,XTAI
4245,,0x8ab8a4,XNAS
4246,,0x8abda5,XNYS
4247,,0x8ac379,XTSE
4248,QLTC,0x8acabd,XNYS
4249,,0x8acf8b,XNYS
4250,CIT,0x8ad049,XFRA
4251,WFCpL,0x8ad939,XNYS
4252,,0x8ae50a,XNYS
4253,CKH,0x8ae8e8,XNAS
4254,SYRG,0x8aebb2,XNYS
4255,WRB,,XTSE
4256,,0x8aff50,XNAS
4257,TPS,0x8affa9,XNYS
4258,CMK,,XSWX
4259,SKX,0x8b054b,XNAS
4260,,0x8b09fe,XNAS
4261,,0x8b196,XNYS
4262,PML,0x8b1968,XNYS
4263,,0x8b350e,XASX
4264,AIF,0x8b4617,XAMS
4265,ALTV,0x8b4788,XNYS
4266,NAVpD,0x8b479,XNAS
4267,MVG,0x8b4908,XNYS
4268,CVX,0x8b554f,XHKG
4269,,0x8b58ef,XTSE
4270,GLP,0x8b59cf,XLON
4271,YUM,0x8b61be,XNAS
4272,HRTG,0x8b64bc,XSWX
4273,,0x8b6ca1,XNYS
4274,CYT,0x8b6d78,XNYS
4275,MPX,0x8b7cef,XJPX
4276,IUSG,0x8b811b,XNYS
4277,SWM,0x8b8378,XNYS
4278,,0x8b8ac6,XNYS
4279,CRBN,0x8b8b55,XNYS
4280,GAMpB,0x8b8bd5,XNYS
4281,,0x8b8c62,XLON
4282,,0x8b9794,XSWX
4283,SNN,0x8b980d,XNYS
4284,CAFE,0x8b9b21,XNAS
4285,NNA,0x8bb1d0,XNYS
4286,,0x8bbb03,XNAS
4287,GAA,,XSAU
4288,DNI,0x8bc8d4,XNAS
4289,,0x8bca9,XNAS
4290,SLRA,0x8bcd65,XASX
4291,QTM,,XSAU
4292,LEE,0x8bd63d,XNYS
4293,JMLP,,BVMF
4294,KOS,,XTSE
4295,SYK,0x8bece,XNYS
4296,,0x8bed46,XSWX
4297,CRMD/WS,0x8bf067,XNAS
4298,CIR,0x8bf42c,XKOS
4299,,0x8bfb44,XNAS
4300,SWAY,0x8c0126,XNAS
4301,SMP,0x8c0abd,XNYS
4302,,0x8c0db5,XNAS
4303,,0x8c155b,XNYS
4304,,0x8c1f31,XNYS
4305,FBSpA,0x8c256b,XNYS
4306,,0x8c25c2,XNYS
4307,SNV,0x8c36a1,XNYS
4308,DIAX,,XNYS
4309,VV,0x8c461e,XNSE
4310,,0x8c4e30,XNAS
4311,,0x8c5d48,XNYS
4312,PBFX,0x8c5f59,XNYS
4313,TGC,0x8c6cf1,XNSE
4314,BRAQ,0x8c7061,XNAS
4315,SNLN,0x8c7175,XBOM
4316,CTB,0x8c7b3f,XNYS
4317,,0x8c882e,XTSE
4318,,0x8ca63b,XTSE
4319,XSLV,0x8ca7a8,XNYS
4320,,0x8cb67e,XNAS
4321,,0x8cb93c,XTSE
4322,TPZ,0x8cc831,XNAS
4323,JMT,,XHKG
4324,ANGL,0x8cd7c1,XFRA
4325,WHZ,0x8ce2d1,XNYS
4326,HLpB,0x8ce51f,BVMF
4327,,0x8cef74,XJSE
4328,PGZ,0x8cf46,XNYS
4329,INXN,0x8cf590,XNYS
4330,SSTK,0x8cf977,BVMF
4331,,0x8d2261,XBOM
4332,LVLT,0x8d2607,XJPX
4333,,0x8d432b,XNAS
4334,JNJ,0x8d569d,XNYS
4335,MXL,0x8d5a45,XNSE
4336,HCC,0x8d629d,XNYS
4337,,0x8d78e7,XSWX
4338,ABRpA,0x8d7f92,XNYS
4339,FLO,0x8d8285,XNYS
4340,SCHF,0x8d8596,XNYS
4341,MPO,0x8d868a,XNAS
4342,,0x8db1e9,XNYS
4343,,0x8db388,XNYS
4344,,0x8db65d,XNAS
4345,MITT,,XNYS
4346,IUSB,0x8dbb7e,XNYS
4347,,0x8dbdd4,XNYS
4348,RNP,0x8dc751,XNYS
4349,NLS,0x8dc9a8,XNYS
4350,PPS,0x8dcbf2,XJPX
4351,,0x8dd265,XSWX
4352,ALPpN,0x8dd5b1,XNYS
4353,DKL,0x8de4ce,XHKG
4354,,0x8dec3f,XNAS
4355,MMU,0x8def26,XNYS
4356,A,,XNAS
4357,OAKS,0x8df152,XNYS
4358,DLRpH,0x8df33,XNAS
4359,,0x8df860,XNAS
4360,HVT,0x8df954,XNYS
4361,ORAN,0x8e12ad,XTSE
4362,EEV,0x8e2b1c,XNYS
4363,MKC,0x8e2c00,XNAS
4364,SWI,0x8e2d3c,XNYS
4365,,0x8e3bc4,XSAU
4366,RSE,0x8e443,XTSE
4367,VIXH,0x8e4566,XAMS
4368,,0x8e4add,XNYS
4369,ORC,,XNYS
4370,QVAL,0x8e4f1a,XNYS
4371,KTF,0x8e5348,XNYS
4372,SEAS,0x8e5389,XTAI
4373,DST,0x8e5abf,XBOM
4374,MOG/B,,XTAI
4375,DPLO,0x8e694,XTSE
4376,,0x8e8446,XKOS
4377,EDU,0x8e8551,XNAS
4378,EPRpF,0x8e8a07,XJPX
4379,QIHU,0x8e8bdd,XNYS
4380,,0x8e8ea0,XNYS
4381,EVDY,0x8e902,XNAS
4382,MLPO,0x8e912d,XNYS
4383,RJA,0x8e91f4,XBOM
4384,XNY,0x8e91f8,XSWX
4385,SRS,,XNYS
4386,TLP,0x8e9bea,XNAS
4387,,0x8eac23,XNYS
4388,HSFCpB,0x8eae05,XTSE
4389,TTP,0x8eb5e1,XNAS
4390,IELG,0x8ec404,XTSE
4391,JO,0x8ecba2,XLON
4392,AGOL,0x8ed0d2,XHKG
4393,,0x8ee736,XNAS
4394,ELMD,0x8eeac5,XLON
4395,,0x8eecad,XHKG
4396,PEJ,0x8ef5e8,XSWX
4397,UCC,0x8efb45,XHKG
4398,,0x8f0550,XTSE
4399,ACI,,XKOS
4400,,0x8f0fd4,XNYS
4401,CMI,,XNYS
4402,LRE,0x8f2aed,BVMF
4403,,0x8f2edb,XNYS
4404,MHNC,0x8f30b5,XNYS
4405,BDC,0x8f4756,XNAS
4406,CCE,0x8f50,XNYS
4407,,0x8f56ac,XSAU
4408,ARMF,0x8f5987,XNYS
4409,FAC,0x8f6079,XNYS
4410,,0x8f6d0c,XNYS
4411,,0x8f6e0b,XTSE
4412,DYN/WS,0x8f7302,XTSE
4413,TBF,0x8f7d06,XNYS
4414,HNW,0x8f80a8,XNYS
4415,HPQ,0x8f8f0c,XHKG
4416,OC,0x8f96f2,XHKG
4417,,0x8f97dc,XNYS
4418,,0x8fa29,XNYS
4419,,0x8fb02e,XNYS
4420,LNG,0x8fb4dd,XKOS
4421,,0x8fc3c5,XSHE
4422,CDR,,XNAS
4423,WBSpE,0x8fd561,XASX
4424,DFSpB,0x8fe3fe,XNYS
4425,,0x8fec63,XNAS
4426,WR,0x8fee42,XNYS
4427,NXC,0x8ff103,XTSE
4428,NORW,0x8ff666,XNYS
4429,JRS,0x8ff7d5,XNYS
4430,,0x90028f,XNYS
4431,OLO,0x900a74,XTSE
4432,INFU,0x9012c2,XTSE
4433,CRY,0x9015c7,XNYS
4434,DCNG,0x9017bf,XTSE
4435,,0x902008,XNYS
4436,DB,0x9022f0,XNYS
4437,,0x9041c5,XNAS
4438,GDX,0x90420b,XHKG
4439,,0x9044d2,XNAS
4440,,0x904918,XNYS
4441,SEA,0x9051c,XNYS
4442,FWDD,,XNYS
4443,BGEpB,,XAMS
4444,,0x906178,XNYS
4445,URI,0x9065e,XSHG
4446,SXE,0x9085af,XNYS
4447,STJ,0x9085df,XHKG
4448,,0x909423,XTSE
4449,GNRC,0x90962c,XASX
4450,BCSpA,0x9096e5,XNYS
4451,,0x909cf,XNYS
4452,DUA,0x90a12b,XTSE
4453,,0x90a680,XNYS
4454,FUR,,XNYS
4455,PRB,0x90bcaf,XNYS
4456,,0x90bff5,XNAS
4457,,0x90c3c3,XTSE
4458,TPLM,0x90c7d4,XNYS
4459,RLGY,,XNAS
4460,ILTB,0x90d87f,XJPX
4461,NDP,,XASX
4462,,0x90eefe,XNYS
4463,LLDM,0x90f893,XNAS
4464,CpK,0x9115fc,XNAS
4465,ZOES,0x912fbe,BVMF
4466,SXT,,XNYS
4467,NCQ,0x913620,XNYS
4468,TSLX,0x91547,XNYS
4469,UVE,0x915691,XNYS
4470,SRLN,0x9158c0,BVMF
4471,,0x9159f3,XNAS
4472,,0x91645f,XNYS
4473,NTZ,0x917924,XKOS
4474,YANG,0x9182f3,XHKG
4475,GTE,,XNYS
4476,,0x918e04,XNYS
4477,TEI,0x918f20,XBOM
4478,TYO,0x919100,XNAS
4479,FCX,0x91ad60,XTSE
4480,INXX,0x91b742,XTSE
4481,,0x91ba2d,XNYS
4482,CNI,0x91bdb6,XNAS
4483,IGI,0x91c589,XNYS
4484,MRH,0x91d92c,XNYS
4485,,0x91e420,XAMS
4486,HDV,,XSHE
4487,,0x91f653,XNYS
4488,MFV,0x91f9b3,XNYS
4489,DBP,,XNYS
4490,DIG,0x92118a,XNYS
4491,,0x921225,XNAS
4492,IYE,0x921f3e,XNAS
4493,,0x9223f9,XNYS
4494,,0x922421,XNYS
4495,,0x9224f1,XSHE
4496,GSpI,0x9236c2,XNAS
4497,,0x923bd4,XNAS
4498,VOC,,XJSE
4499,ENBL,0x925978,XTSE
4500,XRT,0x9265ba,XSHG
4501,KBWP,0x9272eb,XNAS
4502,,0x9277b8,XNYS
4503,,0x92788e,XNYS
4504,PWpA,0x927c60,XNAS
4505,CTL,0x928f4,XNAS
4506,CLM,0x929366,XNAS
4507,,0x929dd4,XNYS
4508,,0x929e58,XSHE
4509,,0x92a8f2,XAMS
4510,GAM,0x92b31b,XNYS
4511,,0x92b78f,XNYS
4512,RPM,0x92bf5a,XNYS
4513,,0x92ca54,XNYS
4514,EXLpB,,XNAS
4515,FPE,0x92d61f,XNYS
4516,VMO,0x92d7ae,XNAS
4517,MSP,0x92dc3f,XNSE
4518,PNW,0x92e2f5,XNAS
4519,GFIG,0x92fe94,XAMS
4520,,0x9300c1,XNYS
4521,MMT,0x930ddd,XNAS
4522,TRC/WS,0x93115f,XNYS
4523,FRD,0x931285,XNYS
4524,,0x931cbd,XNAS
4525,,0x931d7c,XBOM
4526,,0x93235d,XNYS
4527,MTG,,XAMS
4528,AIT,0x93514,XTSE
4529,EGL,0x935382,XJSE
4530,FIEG,0x935499,XNYS
4531,CSG,,XNYS
4532,,0x9359ed,XSWX
4533,DLRpF,0x935db4,XNYS
4534,HCNpJ,0x93637a,XKOS
4535,KBE,0x9368e2,XTAI
4536,CORP,0x936df,XNAS
4537,,0x936fed,XTSE
4538,ENVA,0x937ae0,XNAS
4539,TLTD,0x939625,XNYS
4540,,0x939998,XTSE
4541,,0x939ccd,XNAS
4542,GLU,0x939f4d,XNAS
4543,,0x93a834,XNYS
4544,,0x93bf88,XNYS
4545,ESTE,,XNAS
4546,NEEpI,0x93c62b,XNYS
4547,ETG,0x93cc40,XNYS
4548,KRCpH,0x93cdea,XJSE
4549,RYN,0x93d8f0,XNYS
4550,NYV,,XNSE
4551,,0x93dfb9,XSAU
4552,VIOG,0x93e3c5,XAMS
4553,MLPJ,0x93e9b6,XNSE
4554,,0x93ed09,XNSE
4555,AGI,0x93f014,XSAU
4556,FSM,0x93f953,XNSE
4557,CRBQ,0x93faf6,XNAS
4558,AHS,0x9405b3,XNYS
4559,,0x940746,XNAS
4560,RYL,0x941d4b,XNSE
4561,BWC,0x941f73,XJPX
4562,AGZ,,XNAS
4563,,0x942347,XNYS
4564,,0x94281b,XBOM
4565,OGEN,,XNYS
4566,,0x94307b,XNYS
4567,,0x94362b,XNAS
4568,CMS,0x943c5f,XSWX
4569,,0x943cd1,XNAS
4570,TNK,0x944f58,XLON
4571,LGF,,XNAS
4572,GGT,0x945f8a,XTSE
4573,,0x946959,BVMF
4574,TCBpB,0x9469a7,XNYS
4575,,0x947e6,XLON
4576,GYB,0x948c64,BVMF
4577,,0x948fc0,XNYS
4578,TRNM,0x94901e,XJSE
4579,IBCC,0x94a56e,XNAS
4580,EW,0x94ac68,XASX
4581,,0x94ae5d,XTSE
4582,,0x94b06b,XNYS
4583,CXH,0x94b349,XNAS
4584,,0x94b9fb,XBOM
4585,QEMM,0x94baa3,XTSE
4586,HTF,0x94c2d3,XLON
4587,TAT,0x94d1ea,XLON
4588,AEG,0x94df54,XNYS
4589,,0x94ec9d,XNAS
4590,PRF,0x94efe0,XNAS
4591,VCO,0x94f7f1,XNAS
4592,BF/B,0x950a8b,XNYS
4593,ONEF,0x951102,XNYS
4594,ELX,0x9511f9,XNYS
4595,ALLpA,0x952097,BVMF
4596,,0x953e16,XAMS
4597,RBC,0x954044,XNAS
4598,,0x9546e8,XNAS
4599,,0x95507,XJSE
4600,,0x9551da,XNYS
4601,IRCpB,,XNYS
4602,,0x9556c4,XNYS
4603,EZM,0x955fad,XNAS
4604,,0x956547,XLON
4605,GABpH,0x957ea7,XNYS
4606,,0x958403,XSHG
4607,ATHM,0x9588c6,XNYS
4608,TK,0x95a1aa,XNYS
4609,,0x95a265,XSHE
4610,,0x95a269,XNYS
4611,,0x95a635,XNAS
4612,JJN,0x95abe0,XSAU
4613,ISDR,0x95af7,XNYS
4614,NLYpC,,XSHE
4615,PCGpG,0x95c702,XNYS
4616,DDM,0x95c821,XNYS
4617,,0x95cefb,XBOM
4618,AMC,0x95d5b9,XTSE
4619,CF,0x95e1b7,XNYS
4620,BMLpJ,0x95ed29,XNYS
4621,NPV,0x95fa80,XTSE
4622,MUSA,,XNAS
4623,,0x960dad,XSHE
4624,WFC,0x96120f,XNAS
4625,MHRpD,0x96199f,XNYS
4626,,0x9619be,XNAS
4627,,0x962586,XAMS
4628,,0x96282a,XNAS
4629,AMU,0x963593,XNYS
4630,QEFA,0x9636c,XTSE
4631,IGD,0x9643d5,BVMF
4632,SJT,,XNYS
4633,BBK,0x96547a,XASX
4634,EVM,0x9654ca,XNYS
4635,GDVpD,0x96561e,XNYS
4636,NCTpD,0x965ceb,XKOS
4637,PPH,0x96626f,XNYS
4638,,0x966d94,XTSE
4639,RTLA,0x9678,XNYS
4640,DFP,0x96869b,XNAS
4641,,0x9688d0,XNYS
4642,,0x968965,XNAS
4643,VLP,0x968d7,XNYS
4644,,0x96955e,XNYS
4645,,0x96a6dd,XNYS
4646,RWG,0x96b8b8,BVMF
4647,,0x96c375,XNAS
4648,FXI,0x96c728,XAMS
4649,SJNK,0x96ca8c,XNYS
4650,FN,,XSAU
4651,DBE,,XTSE
4652,MERpE,0x96eab9,XNYS
4653,,0x96ed0,XNSE
4654,,0x96f0c0,BVMF
4655,NGG,,XAMS
4656,,0x972e6a,XNAS
4657,EGF,0x972ef9,XNYS
4658,NKE,0x9732d7,XNYS
4659,DPZ,0x97345e,XLON
4660,,0x97393b,XAMS
4661,VLO,0x973d55,XNYS
4662,,0x97400c,XNYS
4663,GIMO,0x974e9a,XNYS
4664,,0x974f9c,XNYS
4665,MPA,0x975286,XNYS
4666,WLH,0x976d91,XNYS
4667,EWL,0x97746,XLON
4668,CFP,,XHKG
4669,,0x977c71,XNAS
4670,,0x977f69,XJPX
4671,NEWM,0x9781ee,XSHE
4672,ALV,0x978687,XTAI
4673,PCGpB,0x978bfb,XNYS
4674,CANE,,XSWX
4675,,0x97aed4,XNYS
4676,GFF,0x97b248,XNAS
4677,CBI,0x97b86f,XNAS
4678,IBDD,,XJPX
4679,FCHpC,0x97be2c,XNYS
4680,JPGE,0x97bf3c,XNAS
4681,,0x97c0a6,XSAU
4682,SPPP,0x97c509,XTSE
4683,WDR,0x97d0ce,XNAS
4684,,0x97dda9,XNYS
4685,,0x97e9f1,XNYS
4686,,0x97f4d3,XTSE
4687,PREpD,0x97f52b,XNYS
4688,,0x97ffcc,XNYS
4689,,0x98013c,XLON
4690,MBT,0x980adb,XNYS
4691,AVY,,XSHG
4692,BNS,0x981e29,XSHE
4693,FAM,0x9825aa,XSWX
4694,WLT,0x983320,XKOS
4695,MLPI,0x98374c,XSAU
4696,BLOX,,XNSE
4697,,0x983c64,XFRA
4698,IEC,0x984268,XNYS
4699,ITC,0x9843cc,XNAS
4700,,0x985240,XNAS
4701,ROP,0x985910,XNYS
4702,HOT,0x985a10,XNAS
4703,UYM,,XNYS
4704,,0x986177,XBOM
4705,GRUB,0x986293,XNYS
4706,BWP,0x9876b4,XNYS
4707,,0x987bf9,XTSE
4708,VZA,,XNAS
4709,EWA,0x9890b7,XLON
4710,,0x98950f,XAMS
4711,GSC,0x98e43,XNAS
4712,OWW,0x99231,XTSE
4713,ZBpA,0x995da,XNYS
4714,,0x998b7,XFRA
4715,CEL,0x9994c,XNYS
4716,SDR,0x99c4d,XTSE
4717,,0x99c62,XNYS
4718,VDC,0x9a059,XTSE
4719,ALDW,0x9b221,XNYS
4720,BIO,0x9b7e3,XAMS
4721,,0x9bb54,XNAS
4722,CBLpD,0x9c4f5,XNAS
4723,EEB,0x9c975,XNYS
4724,LC,0x9d688,XNYS
4725,,0x9d792,XFRA
4726,PIP,,XNYS
4727,,0x9dd7f,XAMS
4728,ATE,,XASX
4729,EWQ,0x9f57c,XNAS
4730,,0xa03a2,XTSE
4731,TBT,0xa047,XNAS
4732,,0xa052a,XNYS
4733,LND,0xa0561,XNYS
4734,ALB,0xa07f1,XJPX
4735,,0xa098b,XNAS
4736,,0xa0a3f,XTSE
4737,,0xa0cd8,XNYS
4738,BST,0xa0f62,XNAS
4739,,0xa1266,XSAU
4740,EC,0xa183,XBOM
4741,,0xa1f60,XJSE
4742,BTE,0xa23d6,XNYS
4743,RGRP,,XNYS
4744,NGD,0xa29bf,XSAU
4745,,0xa2a1e,XHKG
4746,NIQ,0xa358c,XNYS
4747,GXP,0xa3c4f,XNYS
4748,UMC,0xa40ce,XNYS
4749,PZT,0xa4f0b,XNAS
4750,,0xa53cd,XNYS
4751,MGH,0xa579c,XNAS
4752,,0xa59c9,XJPX
4753,IHD,0xa5f84,XNYS
4754,FBR,0xa602b,XNYS
4755,,0xa6b73,XAMS
4756,VMEM,0xa73c0,XSAU
4757,IND,0xa742e,XNYS
4758,FMSA,0xa7675,XNSE
4759,INDA,0xa7a99,XHKG
4760,OCR,0xa8387,XNYS
4761,STAGpA,0xa83d8,XNYS
4762,VLT,0xa8876,XNAS
4763,STAG,0xa9af3,XHKG
4764,VGZ,0xaa147,XNYS
4765,KRU,0xab4d,XNAS
4766,HUSIpH,0xab6f8,XNYS
4767,,0xab89e,XNAS
4768,RFpA,0xabc3d,XNYS
4769,CLX,0xabe79,XNAS
4770,,0xabfc4,XKOS
4771,VMM,0xabfc8,XNYS
4772,AAP,,XBOM
4773,EXCU,0xad63c,XNYS
4774,,0xad6f9,XTSE
4775,PDM,0xad756,XNAS
4776,MSpI,0xadaa8,XASX
4777,GFY,0xadcbc,XNYS
4778,GB,,XNAS
4779,WBS,0xae7fd,XSHG
4780,STM,0xaea25,XSHE
4781,ELSpC,0xaf17b,XNYS
4782,GGP,0xaf897,XNYS
4783,MDLL,0xb0056,XFRA
4784,FGB,0xb0527,XNAS
4785,,0xb1006,XKOS
4786,,0xb1352,XSHE
4787,,0xb13f6,XNYS
4788,GREK,0xb2ef5,XNAS
4789,MHR,0xb4a23,XAMS
4790,,0xb4b00,XASX
4791,BBD,0xb5831,XNSE
4792,DTLAp,0xb5b55,XNYS
4793,BLJ,0xb64dd,XASX
4794,,0xb6892,XNAS
4795,IHI,0xb6ac8,XJPX
4796,GUT,0xb6fde,XJSE
4797,,0xb7182,XNYS
4798,MYF,0xb78cf,XNYS
4799,,0xb87d9,XJSE
4800,,0xb911,XTSE
4801,URZ,0xba3a7,XNYS
4802,,0xba86a,XAMS
4803,BUI,0xbace,XNYS
4804,CMCM,0xbb4fa,XNAS
4805,,0xbbdc2,XNYS
4806,CLNYpA,0xbbf38,XAMS
4807,CHEP,,XNAS
4808,WITE,0xbc5db,XNYS
4809,,0xbd209,XNAS
4810,RZG,0xbdc62,XNYS
4811,FI,,XNAS
4812,,0xbe84a,XNAS
4813,,0xbe879,XNYS
4814,,0xbff77,XTSE
4815,,0xc048e,XFRA
4816,,0xc0550,XNAS
4817,PFG,0xc064d,XNYS
4818,,0xc1bca,XFRA
4819,MDU,0xc25fc,XNAS
4820,MZZ,0xc2939,XNYS
4821,ETY,0xc3299,XKOS
4822,GLDE,0xc3c2,XSHG
4823,TDE,0xc4a51,XJPX
4824,AGM/A,0xc4cf7,XTAI
4825,,0xc507e,XNYS
4826,WCC,0xc52b9,XASX
4827,MITTpB,,XNAS
4828,THHY,,XTSE
4829,AJG,0xc64c,XNYS
4830,MTLp,0xc67d9,XKOS
4831,,0xc7330,XNYS
4832,FIX,,BVMF
4833,NZF,0xc75f7,XNAS
4834,BSCF,,XTSE
4835,ED,,XNAS
