,EulerId,AttributeName,AttributeValue
2686,1304,Inception Date,2012-09-08
2687,1305,Inception Date,2014-04-30
2688,1306,Inception Date,2021-02-26
2689,1307,Inception Date,2008-08-18
2690,1308,Inception Date,2018-09-11
2691,1309,Inception Date,2011-10-04
2692,1310,Inception Date,2008-06-04
2693,1311,Inception Date,2001-07-15
2694,1312,Inception Date,2012-11-20
2695,1313,Inception Date,2003-08-31
2696,1314,Inception Date,2023-04-20
2697,1315,Inception Date,2001-08-18
2698,1316,Inception Date,2000-04-03
2699,1317,Inception Date,2013-04-02
2700,1318,Inception Date,2012-07-09
2701,1319,Inception Date,2016-12-23
2702,1320,Inception Date,2014-05-25
2703,1321,Inception Date,2005-04-30
2705,1323,Inception Date,2020-03-27
2706,1324,Inception Date,2001-10-02
2707,1325,Inception Date,2007-10-01
2708,1326,Inception Date,2015-02-14
2709,1327,Inception Date,2022-09-18
2710,1328,Inception Date,2021-12-29
2711,1329,Inception Date,2022-02-08
2713,1331,Inception Date,2007-02-01
2715,1333,Inception Date,2017-06-27
2717,1335,Inception Date,2003-09-30
2718,1336,Inception Date,2002-01-20
2719,1337,Inception Date,2011-01-22
2720,1338,Inception Date,2016-01-02
2721,1339,Inception Date,2023-03-12
2722,1340,Inception Date,2000-09-07
2724,1342,Inception Date,2008-01-15
2725,1343,Inception Date,2002-08-31
2726,1344,Inception Date,2016-11-23
2727,1345,Inception Date,2014-03-14
2728,1346,Inception Date,2013-05-02
2729,1347,Inception Date,2011-02-20
2730,1348,Inception Date,2017-05-28
2731,1349,Inception Date,2005-03-31
2732,1350,Inception Date,2011-06-21
2733,1351,Inception Date,2019-10-15
2734,1352,Inception Date,2010-06-10
2736,1354,Inception Date,2002-04-05
2738,1356,Inception Date,2010-05-30
2740,1358,Inception Date,2013-08-26
2742,1360,Inception Date,2016-12-26
2743,1361,Inception Date,2016-09-21
2744,1362,Inception Date,2013-07-25
2745,1363,Inception Date,2017-09-01
2747,1365,Inception Date,2017-09-24
2748,1366,Inception Date,2002-10-10
2749,1367,Inception Date,2007-06-17
2751,1369,Inception Date,2001-02-08
2753,1371,Inception Date,2006-03-30
2754,1372,Inception Date,2000-07-31
2755,1373,Inception Date,2021-11-10
2756,1374,Inception Date,2019-01-10
2757,1375,Inception Date,2013-12-07
2758,1376,Inception Date,2006-08-31
2759,1377,Inception Date,2002-07-12
2760,1378,Inception Date,2002-11-05
2761,1379,Inception Date,2008-08-05
2762,1380,Inception Date,2015-09-04
2763,1381,Inception Date,2000-10-20
2764,1382,Inception Date,2021-06-18
2765,1383,Inception Date,2005-02-03
2766,1,Exchange Name,Shenzhen Stock Exchange
2767,2,Exchange Name,Nasdaq
2768,3,Exchange Name,New York Stock Exchange
2769,4,Exchange Name,New York Stock Exchange
2770,5,Exchange Name,New York Stock Exchange
2771,6,Exchange Name,New York Stock Exchange
2772,7,Exchange Name,New York Stock Exchange
2773,8,Exchange Name,Japan Exchange Group
2774,9,Exchange Name,Bombay Stock Exchange
2775,10,Exchange Name,Euronext
2776,11,Exchange Name,Nasdaq
2777,12,Exchange Name,Nasdaq
2778,13,Exchange Name,Nasdaq
2779,14,Exchange Name,Shanghai Stock Exchange
2780,15,Exchange Name,New York Stock Exchange
2781,16,Exchange Name,New York Stock Exchange
2782,17,Exchange Name,New York Stock Exchange
2783,18,Exchange Name,National Stock Exchange
2784,19,Exchange Name,New York Stock Exchange
2785,20,Exchange Name,Toronto Stock Exchange
2786,21,Exchange Name,New York Stock Exchange
2787,22,Exchange Name,New York Stock Exchange
2788,23,Exchange Name,New York Stock Exchange
2789,24,Exchange Name,Shenzhen Stock Exchange
2790,25,Exchange Name,SIX Swiss Exchange
2791,26,Exchange Name,National Stock Exchange
2792,27,Exchange Name,Nasdaq
2793,28,Exchange Name,Nasdaq
2794,29,Exchange Name,New York Stock Exchange
2795,30,Exchange Name,Euronext
2796,31,Exchange Name,New York Stock Exchange
2797,32,Exchange Name,New York Stock Exchange
2798,33,Exchange Name,Nasdaq
2799,34,Exchange Name,New York Stock Exchange
2800,35,Exchange Name,Nasdaq
2801,36,Exchange Name,New York Stock Exchange
2802,37,Exchange Name,Nasdaq
2803,38,Exchange Name,Toronto Stock Exchange
2804,39,Exchange Name,New York Stock Exchange
2805,40,Exchange Name,Toronto Stock Exchange
2806,41,Exchange Name,New York Stock Exchange
2807,42,Exchange Name,Nasdaq
2808,43,Exchange Name,Nasdaq
2809,44,Exchange Name,Nasdaq
2810,45,Exchange Name,New York Stock Exchange
2811,46,Exchange Name,New York Stock Exchange
2812,47,Exchange Name,New York Stock Exchange
2813,48,Exchange Name,New York Stock Exchange
2814,49,Exchange Name,Deutsche Börse AG
2815,50,Exchange Name,New York Stock Exchange
2816,51,Exchange Name,New York Stock Exchange
2817,52,Exchange Name,Toronto Stock Exchange
2818,53,Exchange Name,Toronto Stock Exchange
2819,54,Exchange Name,Johannesburg Stock Exchange
2820,55,Exchange Name,New York Stock Exchange
2821,56,Exchange Name,New York Stock Exchange
2822,57,Exchange Name,London Stock Exchange
2823,58,Exchange Name,Toronto Stock Exchange
2824,59,Exchange Name,Korea Exchange
2825,60,Exchange Name,New York Stock Exchange
2826,61,Exchange Name,Nasdaq
2827,62,Exchange Name,Toronto Stock Exchange
2828,63,Exchange Name,Australian Securities Exchange
2829,64,Exchange Name,New York Stock Exchange
2830,65,Exchange Name,New York Stock Exchange
2831,66,Exchange Name,Toronto Stock Exchange
2832,67,Exchange Name,Nasdaq
2833,68,Exchange Name,SIX Swiss Exchange
2834,69,Exchange Name,New York Stock Exchange
2835,70,Exchange Name,Nasdaq
2836,71,Exchange Name,Nasdaq
2837,72,Exchange Name,Australian Securities Exchange
2838,73,Exchange Name,Toronto Stock Exchange
2839,74,Exchange Name,New York Stock Exchange
2840,75,Exchange Name,Toronto Stock Exchange
2841,76,Exchange Name,Bombay Stock Exchange
2842,77,Exchange Name,Nasdaq
2843,78,Exchange Name,Nasdaq
2844,79,Exchange Name,New York Stock Exchange
2845,80,Exchange Name,New York Stock Exchange
2846,81,Exchange Name,New York Stock Exchange
2847,82,Exchange Name,New York Stock Exchange
2848,83,Exchange Name,Nasdaq
2849,84,Exchange Name,New York Stock Exchange
2850,85,Exchange Name,Taiwan Stock Exchange
2851,86,Exchange Name,New York Stock Exchange
2852,87,Exchange Name,New York Stock Exchange
2853,88,Exchange Name,New York Stock Exchange
2854,89,Exchange Name,Euronext
2855,90,Exchange Name,New York Stock Exchange
2856,91,Exchange Name,Bombay Stock Exchange
2857,92,Exchange Name,New York Stock Exchange
2858,93,Exchange Name,Toronto Stock Exchange
2859,94,Exchange Name,Nasdaq
2860,95,Exchange Name,Bombay Stock Exchange
2861,96,Exchange Name,Nasdaq
2862,97,Exchange Name,New York Stock Exchange
2863,98,Exchange Name,New York Stock Exchange
2864,99,Exchange Name,New York Stock Exchange
2865,100,Exchange Name,New York Stock Exchange
2866,101,Exchange Name,Nasdaq
2867,102,Exchange Name,Deutsche Börse AG
2868,103,Exchange Name,Shanghai Stock Exchange
2869,104,Exchange Name,New York Stock Exchange
2870,105,Exchange Name,New York Stock Exchange
2871,106,Exchange Name,Nasdaq
2872,107,Exchange Name,New York Stock Exchange
2873,108,Exchange Name,Nasdaq
2874,109,Exchange Name,New York Stock Exchange
2875,110,Exchange Name,Toronto Stock Exchange
2876,111,Exchange Name,Deutsche Börse AG
2877,112,Exchange Name,Toronto Stock Exchange
2878,113,Exchange Name,Toronto Stock Exchange
2879,114,Exchange Name,New York Stock Exchange
2880,115,Exchange Name,New York Stock Exchange
2881,116,Exchange Name,New York Stock Exchange
2882,117,Exchange Name,New York Stock Exchange
2883,118,Exchange Name,Bombay Stock Exchange
2884,119,Exchange Name,New York Stock Exchange
2885,120,Exchange Name,Nasdaq
2886,121,Exchange Name,New York Stock Exchange
2887,122,Exchange Name,Hong Kong Stock Exchange
2888,123,Exchange Name,New York Stock Exchange
2889,124,Exchange Name,Toronto Stock Exchange
2890,125,Exchange Name,Australian Securities Exchange
2891,126,Exchange Name,Toronto Stock Exchange
2892,127,Exchange Name,New York Stock Exchange
2893,128,Exchange Name,Deutsche Börse AG
2894,129,Exchange Name,Johannesburg Stock Exchange
2895,130,Exchange Name,Nasdaq
2896,131,Exchange Name,Nasdaq
2897,132,Exchange Name,New York Stock Exchange
2898,133,Exchange Name,New York Stock Exchange
2899,134,Exchange Name,New York Stock Exchange
2900,135,Exchange Name,New York Stock Exchange
2901,136,Exchange Name,New York Stock Exchange
2902,137,Exchange Name,New York Stock Exchange
2903,138,Exchange Name,New York Stock Exchange
2904,139,Exchange Name,New York Stock Exchange
2905,140,Exchange Name,Australian Securities Exchange
2906,141,Exchange Name,SIX Swiss Exchange
2907,142,Exchange Name,New York Stock Exchange
2908,143,Exchange Name,Nasdaq
2909,144,Exchange Name,New York Stock Exchange
2910,145,Exchange Name,New York Stock Exchange
2911,146,Exchange Name,Nasdaq
2912,147,Exchange Name,Shanghai Stock Exchange
2913,148,Exchange Name,Nasdaq
2914,149,Exchange Name,New York Stock Exchange
2915,150,Exchange Name,Nasdaq
2916,151,Exchange Name,London Stock Exchange
2917,152,Exchange Name,Nasdaq
2918,153,Exchange Name,Shenzhen Stock Exchange
2919,154,Exchange Name,New York Stock Exchange
2920,155,Exchange Name,Nasdaq
2921,156,Exchange Name,Deutsche Börse AG
2922,157,Exchange Name,New York Stock Exchange
2923,158,Exchange Name,Toronto Stock Exchange
2924,159,Exchange Name,Nasdaq
2925,160,Exchange Name,Saudi Stock Exchange
2926,161,Exchange Name,Saudi Stock Exchange
2927,162,Exchange Name,Saudi Stock Exchange
2928,163,Exchange Name,Shenzhen Stock Exchange
2929,164,Exchange Name,London Stock Exchange
2930,165,Exchange Name,New York Stock Exchange
2931,166,Exchange Name,Nasdaq
2932,167,Exchange Name,Japan Exchange Group
2933,168,Exchange Name,New York Stock Exchange
2934,169,Exchange Name,Australian Securities Exchange
2935,170,Exchange Name,New York Stock Exchange
2936,171,Exchange Name,Euronext
2937,172,Exchange Name,New York Stock Exchange
2938,173,Exchange Name,New York Stock Exchange
2939,174,Exchange Name,New York Stock Exchange
2940,175,Exchange Name,Nasdaq
2941,176,Exchange Name,New York Stock Exchange
2942,177,Exchange Name,B3 Brasil Bolsa Balcão
2943,178,Exchange Name,New York Stock Exchange
2944,179,Exchange Name,New York Stock Exchange
2945,180,Exchange Name,Nasdaq
2946,181,Exchange Name,Toronto Stock Exchange
2947,182,Exchange Name,New York Stock Exchange
2948,183,Exchange Name,Nasdaq
2949,184,Exchange Name,Shanghai Stock Exchange
2950,185,Exchange Name,New York Stock Exchange
2951,186,Exchange Name,Shenzhen Stock Exchange
2952,187,Exchange Name,Toronto Stock Exchange
2953,188,Exchange Name,Nasdaq
2954,189,Exchange Name,New York Stock Exchange
2955,190,Exchange Name,Deutsche Börse AG
2956,191,Exchange Name,Deutsche Börse AG
2957,192,Exchange Name,Nasdaq
2958,193,Exchange Name,New York Stock Exchange
2959,194,Exchange Name,Shanghai Stock Exchange
2960,195,Exchange Name,Korea Exchange
2961,196,Exchange Name,New York Stock Exchange
2962,197,Exchange Name,New York Stock Exchange
2963,198,Exchange Name,National Stock Exchange
2964,199,Exchange Name,New York Stock Exchange
2965,200,Exchange Name,Australian Securities Exchange
2966,201,Exchange Name,New York Stock Exchange
2967,202,Exchange Name,Bombay Stock Exchange
2968,203,Exchange Name,New York Stock Exchange
2969,204,Exchange Name,Euronext
2970,205,Exchange Name,New York Stock Exchange
2971,206,Exchange Name,New York Stock Exchange
2972,207,Exchange Name,B3 Brasil Bolsa Balcão
2973,208,Exchange Name,Nasdaq
2974,209,Exchange Name,Nasdaq
2975,210,Exchange Name,National Stock Exchange
2976,211,Exchange Name,Korea Exchange
2977,212,Exchange Name,New York Stock Exchange
2978,213,Exchange Name,Shanghai Stock Exchange
2979,214,Exchange Name,Nasdaq
2980,215,Exchange Name,Nasdaq
2981,216,Exchange Name,New York Stock Exchange
2982,217,Exchange Name,New York Stock Exchange
2983,218,Exchange Name,Deutsche Börse AG
2984,219,Exchange Name,Bombay Stock Exchange
2985,220,Exchange Name,Korea Exchange
2986,221,Exchange Name,New York Stock Exchange
2987,222,Exchange Name,Nasdaq
2988,223,Exchange Name,New York Stock Exchange
2989,224,Exchange Name,Japan Exchange Group
2990,225,Exchange Name,Nasdaq
2991,226,Exchange Name,Nasdaq
2992,227,Exchange Name,Nasdaq
2993,228,Exchange Name,Saudi Stock Exchange
2994,229,Exchange Name,Nasdaq
2995,230,Exchange Name,New York Stock Exchange
2996,231,Exchange Name,Shenzhen Stock Exchange
2997,232,Exchange Name,Toronto Stock Exchange
2998,233,Exchange Name,New York Stock Exchange
2999,234,Exchange Name,Toronto Stock Exchange
3000,235,Exchange Name,Nasdaq
3001,236,Exchange Name,New York Stock Exchange
3002,237,Exchange Name,Toronto Stock Exchange
3003,238,Exchange Name,Nasdaq
3004,239,Exchange Name,New York Stock Exchange
3005,240,Exchange Name,Nasdaq
3006,241,Exchange Name,Japan Exchange Group
3007,242,Exchange Name,New York Stock Exchange
3008,243,Exchange Name,Korea Exchange
3009,244,Exchange Name,New York Stock Exchange
3010,245,Exchange Name,Deutsche Börse AG
3011,246,Exchange Name,Bombay Stock Exchange
3012,247,Exchange Name,Johannesburg Stock Exchange
3013,248,Exchange Name,Nasdaq
3014,249,Exchange Name,SIX Swiss Exchange
3015,250,Exchange Name,B3 Brasil Bolsa Balcão
3016,251,Exchange Name,New York Stock Exchange
3017,252,Exchange Name,New York Stock Exchange
3018,253,Exchange Name,Toronto Stock Exchange
3019,254,Exchange Name,New York Stock Exchange
3020,255,Exchange Name,New York Stock Exchange
3021,256,Exchange Name,National Stock Exchange
3022,257,Exchange Name,Japan Exchange Group
3023,258,Exchange Name,Shanghai Stock Exchange
3024,259,Exchange Name,Toronto Stock Exchange
3025,260,Exchange Name,Nasdaq
3026,261,Exchange Name,Nasdaq
3027,262,Exchange Name,Shenzhen Stock Exchange
3028,263,Exchange Name,Nasdaq
3029,264,Exchange Name,Hong Kong Stock Exchange
3030,265,Exchange Name,Nasdaq
3031,266,Exchange Name,National Stock Exchange
3032,267,Exchange Name,London Stock Exchange
3033,268,Exchange Name,London Stock Exchange
3034,269,Exchange Name,Taiwan Stock Exchange
3035,270,Exchange Name,Toronto Stock Exchange
3036,271,Exchange Name,New York Stock Exchange
3037,272,Exchange Name,New York Stock Exchange
3038,273,Exchange Name,Nasdaq
3039,274,Exchange Name,Nasdaq
3040,275,Exchange Name,New York Stock Exchange
3041,276,Exchange Name,New York Stock Exchange
3042,277,Exchange Name,New York Stock Exchange
3043,278,Exchange Name,London Stock Exchange
3044,279,Exchange Name,New York Stock Exchange
3045,280,Exchange Name,New York Stock Exchange
3046,281,Exchange Name,New York Stock Exchange
3047,282,Exchange Name,Nasdaq
3048,283,Exchange Name,Toronto Stock Exchange
3049,284,Exchange Name,Nasdaq
3050,285,Exchange Name,New York Stock Exchange
3051,286,Exchange Name,Toronto Stock Exchange
3052,287,Exchange Name,Nasdaq
3053,288,Exchange Name,New York Stock Exchange
3054,289,Exchange Name,New York Stock Exchange
3055,290,Exchange Name,Bombay Stock Exchange
3056,291,Exchange Name,Toronto Stock Exchange
3057,292,Exchange Name,New York Stock Exchange
3058,293,Exchange Name,Nasdaq
3059,294,Exchange Name,Australian Securities Exchange
3060,295,Exchange Name,Johannesburg Stock Exchange
3061,296,Exchange Name,New York Stock Exchange
3062,297,Exchange Name,New York Stock Exchange
3063,298,Exchange Name,New York Stock Exchange
3064,299,Exchange Name,Toronto Stock Exchange
3065,300,Exchange Name,Nasdaq
3066,301,Exchange Name,Hong Kong Stock Exchange
3067,302,Exchange Name,Shanghai Stock Exchange
3068,303,Exchange Name,Bombay Stock Exchange
3069,304,Exchange Name,New York Stock Exchange
3070,305,Exchange Name,Johannesburg Stock Exchange
3071,306,Exchange Name,London Stock Exchange
3072,307,Exchange Name,New York Stock Exchange
3073,308,Exchange Name,New York Stock Exchange
3074,309,Exchange Name,New York Stock Exchange
3075,310,Exchange Name,Toronto Stock Exchange
3076,311,Exchange Name,B3 Brasil Bolsa Balcão
3077,312,Exchange Name,Shanghai Stock Exchange
3078,313,Exchange Name,New York Stock Exchange
3079,314,Exchange Name,Hong Kong Stock Exchange
3080,315,Exchange Name,National Stock Exchange
3081,316,Exchange Name,Nasdaq
3082,317,Exchange Name,New York Stock Exchange
3083,318,Exchange Name,New York Stock Exchange
3084,319,Exchange Name,Korea Exchange
3085,320,Exchange Name,New York Stock Exchange
3086,321,Exchange Name,Nasdaq
3087,322,Exchange Name,Saudi Stock Exchange
3088,323,Exchange Name,New York Stock Exchange
3089,324,Exchange Name,B3 Brasil Bolsa Balcão
3090,325,Exchange Name,Nasdaq
3091,326,Exchange Name,New York Stock Exchange
3092,327,Exchange Name,Nasdaq
3093,328,Exchange Name,Toronto Stock Exchange
3094,329,Exchange Name,Deutsche Börse AG
3095,330,Exchange Name,New York Stock Exchange
3096,331,Exchange Name,New York Stock Exchange
3097,332,Exchange Name,New York Stock Exchange
3098,333,Exchange Name,Nasdaq
3099,334,Exchange Name,Nasdaq
3100,335,Exchange Name,Nasdaq
3101,336,Exchange Name,Toronto Stock Exchange
3102,337,Exchange Name,New York Stock Exchange
3103,338,Exchange Name,National Stock Exchange
3104,339,Exchange Name,Nasdaq
3105,340,Exchange Name,New York Stock Exchange
3106,341,Exchange Name,Nasdaq
3107,342,Exchange Name,London Stock Exchange
3108,343,Exchange Name,New York Stock Exchange
3109,344,Exchange Name,Deutsche Börse AG
3110,345,Exchange Name,Nasdaq
3111,346,Exchange Name,Nasdaq
3112,347,Exchange Name,SIX Swiss Exchange
3113,348,Exchange Name,New York Stock Exchange
3114,349,Exchange Name,Australian Securities Exchange
3115,350,Exchange Name,New York Stock Exchange
3116,351,Exchange Name,B3 Brasil Bolsa Balcão
3117,352,Exchange Name,Nasdaq
3118,353,Exchange Name,New York Stock Exchange
3119,354,Exchange Name,Shanghai Stock Exchange
3120,355,Exchange Name,Nasdaq
3121,356,Exchange Name,Nasdaq
3122,357,Exchange Name,Nasdaq
3123,358,Exchange Name,Hong Kong Stock Exchange
3124,359,Exchange Name,New York Stock Exchange
3125,360,Exchange Name,Japan Exchange Group
3126,361,Exchange Name,New York Stock Exchange
3127,362,Exchange Name,New York Stock Exchange
3128,363,Exchange Name,National Stock Exchange
3129,364,Exchange Name,New York Stock Exchange
3130,365,Exchange Name,Nasdaq
3131,366,Exchange Name,Nasdaq
3132,367,Exchange Name,Johannesburg Stock Exchange
3133,368,Exchange Name,Nasdaq
3134,369,Exchange Name,New York Stock Exchange
3135,370,Exchange Name,Nasdaq
3136,371,Exchange Name,New York Stock Exchange
